,time,id,lon,lat,10U,10V,10UV,MSL,3h_Dvalue,6h_Dvalue,9h_Dvalue,12h_Dvalue,max_Dvalue,2_min_wind_force
0,2016-01-01 08:00:00,F2273,117.9,24.035,-0.042700999753433534,-3.2635417184544866,3.2638210618036037,0.7314423460852595,1.2768209615544492,0.5228948730343745,0.912538608452678,1.2405380043496734,1.2768209615544492,10.6
1,2016-01-02 08:00:00,F2273,117.9,24.035,-0.7784071640752934,-2.631379036422888,2.744097911228677,0.9868494895715684,2.2313874800673834,1.7245665185130292,0.4662829572049532,0.7419254844172656,2.2313874800673834,14.3
2,2016-01-03 08:00:00,F2273,117.9,24.035,-1.7633254178723388,-2.974049432317845,3.4574971518693625,1.1807019330644837,1.4816140130485564,0.9539260885203475,0.16107600869895575,0.03892399130063495,1.4816140130485564,7.6
3,2016-01-04 08:00:00,F2273,117.9,24.035,-3.719424627732166,-3.6816531214567982,5.233420417672667,1.5337805478643531,2.5527348149615823,2.8060291182664514,2.220595636779649,2.7192081567120567,2.8060291182664514,2.9
4,2016-01-05 08:00:00,F2273,117.9,24.035,-7.598540338488432,-6.976187910934116,10.315280560619726,2.7300313390052224,1.994508886083168,2.399075404596374,2.299075404596352,3.0496710413755177,3.0496710413755177,4.1
5,2016-01-06 08:00:00,F2273,117.9,24.035,-4.918061627737403,-5.854696843213496,7.646228174737994,2.0937025496185697,1.0005380043496643,0.6894619956503902,0.1837170427950241,0.7062829572049623,1.0005380043496643,6.5
6,2016-01-07 08:00:00,F2273,117.9,24.035,-5.696225796427528,-6.774255780108411,8.850849094760266,2.7183662634272423,1.8100000000001728,1.7617164386922468,0.8985374002465959,1.3539708817337441,1.8100000000001728,10.6
7,2016-01-08 08:00:00,F2273,117.9,24.035,-4.009448520843095,-5.297054809933164,6.643377687647072,2.1831782789582803,1.259999999999991,0.06456651851294737,0.9605380043494732,0.6282835613080806,1.259999999999991,9.7
8,2016-01-09 08:00:00,F2273,117.9,24.035,-4.127333162953342,-5.080217261821053,6.545493599822631,1.5454384824914769,1.8689239913003348,0.3266695482590194,1.1959714858365942,1.01543348148698,1.8689239913003348,10.5
9,2016-01-10 08:00:00,F2273,117.9,24.035,-6.01342624632164,-7.085591817848398,9.293379720484367,2.8862184138021116,2.2145665185133794,1.8668209615545948,1.2769251909362538,2.6933880841706923,2.6933880841706923,8.5
10,2016-01-11 08:00:00,F2273,117.9,24.035,-6.463081352076666,-7.525064599579502,9.919577500650202,3.0216964145832885,2.155104522862871,1.4479546026838082,0.6902538389384745,1.106434370500665,2.155104522862871,7.3
11,2016-01-12 08:00:00,F2273,117.9,24.035,-5.116670086592395,-6.253674731517307,8.080146064437665,2.59462776599446,1.6790754045958918,0.7768209615543356,0.004566518513343,0.5705380043492596,1.6790754045958918,9.7
12,2016-01-13 08:00:00,F2273,117.9,24.035,-4.584823794852333,-6.128464686607456,7.65367157936887,2.4291805503994515,1.2082835613080078,0.28907540459590564,1.7856425272125307,1.219075404596197,1.7856425272125307,8.2
13,2016-01-14 08:00:00,F2273,117.9,24.035,-4.9090437368294335,-5.794823925508047,7.5946490858857185,2.1621863295815733,1.8368209615546216,0.8677455569583117,0.28510452286298005,0.4911784343423733,1.8368209615546216,10.6
14,2016-01-15 08:00:00,F2273,117.9,24.035,-2.086999349745013,-4.9645280736821045,5.385360273947681,1.3558190602382183,0.7214322732808114,1.0476431313153398,2.8902265329813868,3.650435578706378,3.650435578706378,9.0
15,2016-01-16 08:00:00,F2273,117.9,24.035,-4.366512197690942,-5.996811939791822,7.418098288228157,2.7908076998402294,2.6582835613080533,3.1833880841705877,3.4588215656577863,5.315642527212162,5.315642527212162,8.5
16,2016-01-17 08:00:00,F2273,117.9,24.035,-5.096342798344941,-7.77596137795293,9.297219222415807,3.6214772555658783,2.2594619956503266,1.9894619956503448,1.824566518513052,3.424508886083232,3.424508886083232,6.4
17,2016-01-18 08:00:00,F2273,117.9,24.035,-6.350873180336353,-9.001485805212829,11.016366771951796,4.329886607758681,1.729461995650354,1.5852711633692709,0.974895477137352,2.078821565657563,2.078821565657563,6.7
18,2016-01-19 08:00:00,F2273,117.9,24.035,-4.632261497127522,-7.255722516828147,8.608330605813016,2.097876348429168,1.3494619956503584,0.12730133347429273,2.229417202437048,2.561342686854573,2.561342686854573,10.7
19,2016-01-20 08:00:00,F2273,117.9,24.035,-6.980399847156402,-7.8282782321194055,10.4884661464704,3.3489649618579733,2.1078969702538197,1.2207470500748059,0.1158200725410552,0.6560774641899343,2.1078969702538197,12.7
20,2016-01-21 08:00:00,F2273,117.9,24.035,-5.379663626014866,-8.200507951828751,9.80760477369852,4.473217312733596,2.6469251909362583,3.2055662336026667,2.848802904477793,3.700670756465229,3.700670756465229,12.1
21,2016-01-22 08:00:00,F2273,117.9,24.035,-3.230434301387063,-8.939663580092057,9.50543479809327,3.6048746935414333,3.1785374002465687,4.175687320425824,4.326225324775123,5.723046286329918,5.723046286329918,12.6
22,2016-01-23 08:00:00,F2273,117.9,24.035,0.2706534454236341,-8.227334497863357,8.231785117898315,4.081061768338486,1.947358965903959,1.2507470500747786,0.2726410340960683,0.36843497460313296,1.947358965903959,10.1
23,2016-01-24 08:00:00,F2273,117.9,24.035,-4.682331977982106,-6.7024229904358625,8.175983530729319,3.122472775418601,1.9668209615547312,0.9145665185130838,0.5468960812404475,0.2741036338493359,1.9668209615547312,8.0
24,2016-01-25 08:00:00,F2273,117.9,24.035,0.2469846325165544,-6.457403154221402,6.462124797993913,2.101621986812688,0.9234328773839025,0.2565216876739669,1.9819702776305803,0.7077455569583435,1.9819702776305803,7.4
25,2016-01-26 08:00:00,F2273,117.9,24.035,-3.2867849594849727,-2.908619957141496,4.388966327619571,1.147917845042116,1.1335656294997989,0.254179927458722,2.2187464459717603,1.3635842906793414,2.2187464459717603,9.8
26,2016-01-27 08:00:00,F2273,117.9,24.035,-3.6247287787939015,-3.9091495872331152,5.331051417420541,2.4274049150380956,1.7026713605681607,1.4566695482592422,0.11243082636076453,0.16015141329546626,1.7026713605681607,11.2
27,2016-01-28 08:00:00,F2273,117.9,24.035,-5.229340480145631,-5.692885136359807,7.730132148487255,2.513145901619623,2.3922544430414514,2.211076008699252,2.0033880841706377,2.888283561307958,2.888283561307958,5.2
28,2016-01-29 08:00:00,F2273,117.9,24.035,-6.828849343267398,-8.266797494173256,10.72255212916742,3.697731617182512,2.268866358871037,1.2566119158292397,0.7783283545215909,1.7694043632207013,2.268866358871037,5.3
29,2016-01-30 08:00:00,F2273,117.9,24.035,-5.899793749946749,-9.006844088419117,10.767116917959099,3.6408497502721966,1.9145088860828992,1.266820961554572,0.3222544430416292,1.4705380043493506,1.9145088860828992,7.9
30,2016-01-31 08:00:00,F2273,117.9,24.035,-6.73149741610297,-9.75415542601743,11.851438964864403,4.677170844889247,2.1301514132956068,1.0973589659042773,0.4068209615550131,0.8533304517407032,2.1301514132956068,10.1
31,2016-02-01 08:00:00,F2273,117.9,24.035,-6.380183513293973,-7.291268233451594,9.688618792967787,3.3209164832728675,1.7521751197086814,1.2160291182665333,0.25774555695829804,0.21419083228101954,1.7521751197086814,10.8
32,2016-02-02 08:00:00,F2273,117.9,24.035,-5.262108985797148,-6.631300308895858,8.465455378487881,2.517103558069607,1.476611915829153,0.4228948730342381,1.0784926070336949,0.3794172024372529,1.476611915829153,12.4
33,2016-02-03 08:00:00,F2273,117.9,24.035,-4.5639138944644415,-6.760516979729532,8.156831484669578,2.9016219868126427,1.5254911139169285,0.7849531095672546,0.18720755260881106,0.4017164386920058,1.5254911139169285,12.7
34,2016-02-04 08:00:00,F2273,117.9,24.035,-5.805798278242601,-7.360600050403362,9.374738756341037,2.8486906354014536,2.3594619956502356,2.6466119158292263,2.8026410340959282,4.670328958624168,4.670328958624168,7.7
35,2016-02-05 08:00:00,F2273,117.9,24.035,-4.760453720331256,-7.902469064400594,9.225558895656354,2.650031339005181,1.7696710413756591,1.144237559888552,0.5631039187599072,1.6713874800675512,1.7696710413756591,9.5
36,2016-02-06 08:00:00,F2273,117.9,24.035,-2.2231594283026297,-3.3739270743158074,4.0405224595901075,1.1287645093530043,2.0245665185134385,1.206282957205076,0.0308506377282356,0.2485374002467325,2.0245665185134385,6.3
37,2016-02-07 08:00:00,F2273,117.9,24.035,0.032713768492923324,-3.604280047498624,3.604428505525625,1.1571738615456295,1.960000000000264,0.9694619956505904,0.6136128134132832,0.01828356130795328,1.960000000000264,8.4
38,2016-02-08 08:00:00,F2273,117.9,24.035,-0.5713430829819953,-3.687780495119763,3.7317767750305126,1.5224686511238588,1.3733880841706425,0.25398372095003197,1.3794043632208286,1.201716438692074,1.3794043632208286,9.3
39,2016-02-09 08:00:00,F2273,117.9,24.035,0.09634996701435916,-3.9880582727278497,3.9892219921704917,1.6147887409163104,1.592982831936638,0.8621030297460948,0.6451045228629937,0.6613874800679014,1.592982831936638,6.3
40,2016-02-10 08:00:00,F2273,117.9,24.035,-0.7146451974113079,-2.7788252555258715,2.8692486052852715,0.436883845233524,1.6445665185129883,0.9191330370260856,0.04377467522488132,0.34317903844510056,1.6445665185129883,4.7
41,2016-02-11 08:00:00,F2273,117.9,24.035,0.26215452413461554,1.0778673402768024,1.1092894111816065,0.482557360796477,1.9143574727879693,1.6843574727878377,1.0243574727879832,1.1875365112337022,1.9143574727879693,4.1
42,2016-02-12 08:00:00,F2273,117.9,24.035,2.030645293784904,2.7057639366155803,3.3829984909633377,0.5064254534389647,2.1165671226159475,1.7065671226162067,1.387105126965935,2.2720006041032548,2.2720006041032548,4.0
43,2016-02-13 08:00:00,F2273,117.9,24.035,-8.059152364488856,-8.205430606973717,11.501262029877738,2.9593637616028445,2.482641034095309,2.148866358871146,2.253179038445296,4.755926050894232,4.755926050894232,5.0
44,2016-02-14 08:00:00,F2273,117.9,24.035,-4.9281725154416,-6.369393029352166,8.053325518337996,2.9263601283919343,1.8899999999998731,1.3348954771374792,0.8171499201787356,1.6345088860828128,1.8899999999998731,6.2
45,2016-02-15 08:00:00,F2273,117.9,24.035,-3.3803441919734314,-5.518512564310714,6.471530559200327,2.4178799189044184,1.5951045228625844,0.9828500798205368,0.4194619956504084,1.0322544430414382,1.5951045228625844,12.7
46,2016-02-16 08:00:00,F2273,117.9,24.035,-3.2330963087682165,-6.665293587236059,7.4080395750711805,2.017734633838927,1.2548954771377794,0.5526410340964958,0.438434974602842,0.4288663588711188,1.2548954771377794,12.3
47,2016-02-17 08:00:00,F2273,117.9,24.035,-2.371411358558547,-5.259105627673192,5.769036647008263,1.3223983476476633,1.189461995650504,0.7148954771374747,0.09789697025394163,0.3317164386919558,1.189461995650504,7.8
48,2016-02-18 08:00:00,F2273,117.9,24.035,-5.473816965134006,-6.341552268206923,8.377228499819571,3.1344242968331173,3.238879198087602,3.2654911139171645,3.242058236533353,4.785104522862866,4.785104522862866,7.8
49,2016-02-19 08:00:00,F2273,117.9,24.035,-5.438800747946466,-8.430617549573348,10.032739697761382,3.8668500433901727,1.516567122616152,1.7748954771373064,0.7105380043497007,1.295971485836617,1.7748954771373064,8.9
50,2016-02-20 08:00:00,F2273,117.9,24.035,-4.7950465257258665,-7.339417163016503,8.766955884265467,1.438585422444589,1.1631790384452645,0.3473589659041636,1.6910760086992696,1.8371051269658665,1.8371051269658665,5.4
51,2016-02-21 08:00:00,F2273,117.9,24.035,-5.867077130650829,-5.793800575913052,8.245648499084616,2.634188181794002,2.4222544430415383,1.4473589659043,0.3073589659040863,1.1133304517409215,2.4222544430415383,12.2
52,2016-02-22 08:00:00,F2273,117.9,24.035,-7.992107780934671,-9.271763908471444,12.240890194610445,4.210951392753486,3.1405380043493096,2.710538004349246,2.245104522862448,3.605642527212012,3.605642527212012,11.6
53,2016-02-23 08:00:00,F2273,117.9,24.035,-7.002135011003077,-9.57571787799698,11.862725976406352,4.499079461737439,2.379461995650217,2.0117164386920194,0.8922544430413382,1.5448378447074451,2.379461995650217,10.5
54,2016-02-24 08:00:00,F2273,117.9,24.035,-5.926878554563872,-8.029789372427006,9.98025083683225,2.7893294059408618,1.6639708817338033,1.0411784343425552,0.4116716454786911,0.27343287738426625,1.6639708817338033,13.2
55,2016-02-25 08:00:00,F2273,117.9,24.035,-4.519344172719807,-5.066007780274137,6.78888109936347,1.522401918123478,1.807954602684049,0.680000000000291,0.5014625997530402,0.3294619956502629,1.807954602684049,13.6
56,2016-02-26 08:00:00,F2273,117.9,24.035,-2.262842536510476,-4.780591144314369,5.28909330926749,1.6347724972411015,1.7540285141634513,0.6211784343424824,0.3510760086992377,0.4711784343423915,1.7540285141634513,13.4
57,2016-02-27 08:00:00,F2273,117.9,24.035,-0.9551682331552804,-4.2723099648629015,4.3777824054532255,2.269325835465452,2.6460291182660285,1.9937746752245853,0.9237746752246494,2.3954911139165915,2.6460291182660285,10.8
58,2016-02-28 08:00:00,F2273,117.9,24.035,-6.624401520876835,-8.679578395013419,10.9186893272489,3.4592206225086097,1.6428500798206187,0.6945665185126018,0.5014625997534949,0.7294043632202829,1.6428500798206187,3.1
59,2016-02-29 08:00:00,F2273,117.9,24.035,-4.979887205161786,-6.369207021962214,8.084928859597147,2.287886805004064,2.061178434342537,0.8446113117265668,0.2402841654106851,1.297403759117742,2.061178434342537,8.9
60,2016-12-01 08:00:00,F2273,117.9,24.035,-6.227465011664612,-8.261442974626403,10.34566384987019,3.3754744303057582,1.9800000000004727,1.7017164386920742,0.298866358871237,0.25225444304192024,1.9800000000004727,6.8
61,2016-12-02 08:00:00,F2273,117.9,24.035,-3.783096950496913,-5.858445493232418,6.9737512239851425,1.5276088902468246,1.4040739491053955,0.8123575104136762,0.6393141350649785,0.5705077326438186,1.4040739491053955,10.3
62,2016-12-03 08:00:00,F2273,117.9,24.035,-2.4729325581210424,-5.265692920495608,5.817466576609844,2.028476639011956,1.9648954771374747,1.5868960812405248,0.3609245954039579,0.934895477137502,1.9648954771374747,9.0
63,2016-12-04 08:00:00,F2273,117.9,24.035,-3.1780067823796063,-5.845134445815767,6.65321905535304,3.3726524161460247,2.3207918432882484,1.9594619956502584,1.3877455569579524,2.589133037026045,2.589133037026045,8.1
64,2016-12-05 08:00:00,F2273,117.9,24.035,-5.561412605665499,-8.712857827332265,10.336498521731633,2.985583213738209,1.0945665185131477,0.7699999999999818,0.7659714858365305,0.8243126795744047,1.0945665185131477,5.7
65,2016-12-06 08:00:00,F2273,117.9,24.035,-5.108573606881087,-7.252650001089482,8.871215042778825,2.7931417773252183,0.7862829572051169,0.1589239913007532,0.8233880841704604,0.3833880841705195,0.8233880841704604,9.4
66,2016-12-07 08:00:00,F2273,117.9,24.035,-3.0455289909281893,-6.225937156485528,6.930911939354818,2.3647324251326154,1.1477455569586257,1.140057632430285,0.2922998779832824,0.4943574727881242,1.1477455569586257,6.7
67,2016-12-08 08:00:00,F2273,117.9,24.035,-4.241459193409158,-8.637847781830628,9.623013581588221,3.389466996236252,1.8323120754716908,1.7794619956503084,1.2645665185129928,2.1088663588708414,2.1088663588708414,7.4
68,2016-12-09 08:00:00,F2273,117.9,24.035,-6.812681268163117,-7.236886721912955,9.939072164310943,3.4766753976425666,1.6657001596420289,1.6557001596420378,0.8311336411290995,1.263926088520293,1.6657001596420289,7.4
69,2016-12-10 08:00:00,F2273,117.9,24.035,-1.2807463335475475,-5.59691310641392,5.741580574340433,1.192113194996523,1.844895477137584,1.7472075526090975,0.9372075526090384,0.8334328773839843,1.844895477137584,8.3
70,2016-12-11 08:00:00,F2273,117.9,24.035,-1.204929664280484,-3.7921563367170696,3.978982932605581,1.5624722215994782,1.28317903844561,0.4977455569585345,0.06946199565038569,0.6340285141635604,1.28317903844561,9.5
71,2016-12-12 08:00:00,F2273,117.9,24.035,-2.2768925629006587,-6.192880136135838,6.59818188014988,3.0201401224377378,2.4360872070024016,2.915104522862748,2.751716438692142,4.537358965904218,4.537358965904218,8.7
72,2016-12-13 08:00:00,F2273,117.9,24.035,-7.274792741189816,-8.818063549853331,11.431572691301927,3.993357919685877,2.4414625997534363,2.7666119158292304,1.6477455569582844,2.7265671226159607,2.7666119158292304,5.1
73,2016-12-14 08:00:00,F2273,117.9,24.035,-7.397755968759844,-10.139088313561436,12.551012118690668,5.088412223440628,2.310174515605695,2.410770152385112,1.7996365112560395,2.847591113939643,2.847591113939643,7.9
74,2016-12-15 08:00:00,F2273,117.9,24.035,-4.727785851204384,-10.1811295739114,11.22529992720113,4.367703848652809,1.260640429992918,0.8866695482595333,0.24493116926691985,0.5802666781546577,1.260640429992918,9.3
75,2016-12-16 08:00:00,F2273,117.9,24.035,-1.78550311786443,-6.060708441187713,6.318244075135717,1.8746625023685508,1.6812238692840538,0.7072529875503051,0.3364640552445053,0.4067149832009136,1.6812238692840538,9.9
76,2016-12-17 08:00:00,F2273,117.9,24.035,0.3310389864634534,-4.257057885214997,4.269909676870219,1.6462887172784804,1.484566518512679,0.5340861465931539,0.7399423675703929,0.3914049673236377,1.484566518512679,9.4
77,2017-01-01 08:00:00,F2273,117.9,24.035,-4.941847600115956,-4.503076084039064,6.685772350403237,1.8008456259776722,2.1645665185131966,1.8205956367793303,0.8549531095671908,1.8517740711221224,2.1645665185131966,4.8
78,2017-01-02 08:00:00,F2273,117.9,24.035,-4.147690699078353,-5.826690713105009,7.1521788848857275,1.6053347175273984,1.8971499201792312,1.557149920179313,0.3011784343423187,0.8456873204254407,1.8971499201792312,7.0
79,2017-01-03 08:00:00,F2273,117.9,24.035,-1.9580438580478423,-2.7018145296680185,3.3367255659949158,0.9174479125238122,1.5725962408822625,0.7786253591490322,0.28476272502155103,0.16092459540402615,1.5725962408822625,3.8
80,2017-01-04 08:00:00,F2273,117.9,24.035,-0.6095290973030204,-2.39709099471932,2.473372385514056,0.8592200686895239,1.4011336411291495,1.0151045228625435,0.1282835613081943,1.0517740711218266,1.4011336411291495,2.5
81,2017-01-05 08:00:00,F2273,117.9,24.035,-4.276367445788209,-4.407444865894598,6.1410820526433145,1.70692391734201,0.6934328773841116,0.025478274700390102,0.5362381639914702,0.1277903501717219,0.6934328773841116,3.7
